TransactionID,UserID,TransactionAmount,TransactionType,CardType,Timestamp,Merchant,Location,DeviceType,IsFraud
a66158d7-6ee9-429e-9730-cd77a1db3c42,U8897,122.25,Onlne,debit,2025-04-04T01:47:02,"Hamilton, Gonzalez and Buck",Spencershire,mobile,0
6249c447-6825-4eca-8614-24bdc5fec40e,U1618,16.24,swpie,Debit,2025-01-22T07:36:35,Camacho-Parsons,Hannahstad,tablet,0
09e705a8-15b8-459a-8feb-7db38be8d322,U6878,20.54,swipe,Debit,2025-01-28T20:39:11,"Wagner, Johnson and Harrison",,desktop,0
0bd3237d-a3c2-479e-9b14-d24c8f77455f,U7481,94.3,swipe,Credit,2025-02-11T17:33:02,Kim-Chen,Nicoleport,Mobile,1
6501c281-640c-4077-bc4a-9b4646958cc9,U6164,36.94,swipe,credt,2025-04-15T06:48:54,"Lowe, Bailey and Bush",Shawnton,Mobile,0
9956a638-1786-4428-a94b-9088477d1a17,U4944,1.03,swpie,credt,2025-04-11T06:56:00,,West Jennifermouth,,0
0eadc334-34a0-48d0-a567-0655da2f0f52,U2215,82.48,atm,,2025-03-22T12:13:52,Stone Group,,dsk,0
fa647180-386d-431b-8675-d1f88e627c68,U7178,75.55,online,Credit,2025-02-06T14:55:34,Montgomery-Hill,,dsk,0
7214bd00-f216-4dcc-8824-b2a8d5952520,U5090,152.88,online,,2025-04-03T06:05:51,Blair Group,Toddland,,0
0cedbefc-bb83-4f47-b4e3-afea4e0ce5ee,U2404,7.44,ATM,Credit,2025-03-20T01:56:08,Edwards Inc,,desktop,0
1c4c6db9-5ece-4e6e-95fc-7a2f00d42fbe,U5063,84.8,swpie,dbit,2025-04-15T17:23:42,,East Melanie,desktop,0
a4489acb-bbbc-4480-8431-c60851634f4b,U5073,42.13,swipe,debit,2025-02-28T08:29:06,Moore-Wilson,,tablet,0
ae3548e5-271c-4060-98a5-6b69b5379b5d,U4347,60.07,Onlne,dbit,2025-01-03T02:28:09,,,,0
a2ae64ae-6b98-452c-bfdc-8fb7dbe69075,U4784,30.62,online,Debit,2025-04-08T13:27:30,,,dsk,0
e41a9675-8867-4c48-a48c-7fae51d9b031,U3793,204.71,Onlne,dbit,2025-03-19T04:58:35,"Scott, Bryant and Graham",,dsk,0
9022bb88-6004-4d94-8736-5e06d6846b00,U1860,88.62,online,Debit,2025-04-03T22:49:34,,,mobile,0
926c857b-2c02-4737-bec6-bb0897662773,U5784,10.52,ATM,credt,2025-02-19T15:56:04,,,tablet,0
9fb22190-9c74-4823-b33d-0f63e891fb4e,U5713,103.88,Onlne,credt,2025-03-20T19:59:40,,,mobile,0
4d11c2a5-8e8f-4eff-8858-e2df75b5575d,U9710,34.52,online,debit,2025-02-19T17:17:34,Macias Ltd,Jordanview,dsk,0
d8c5b5d1-e8ee-4fad-a925-bc3a57f74773,U5912,61.4,ATM,debit,2025-03-13T14:13:31,Ford-Whitaker,,Mobile,0
19b75b27-76a5-40d9-a34f-7273fc8c6eeb,U1154,313.31,swipe,dbit,2025-03-05T17:12:47,,Hannahview,Mobile,0
6dbc8e5e-c57f-49c7-b1ac-ed2474fe046f,U6668,63.53,online,credit,2025-02-14T08:37:55,Martin-Newman,,,0
b038daef-1405-4562-a076-51d61612369d,U7980,87.08,ATM,,2025-02-09T23:48:09,"Davis, Pugh and Whitaker",Lake Madison,Mobile,0
ae910abb-5e72-41aa-8370-d0c512d9151f,U6587,331.84,ATM,credt,2025-04-03T05:55:29,,,desktop,0
a022b5b4-37a7-4268-8868-94bbe92119f9,U7074,15.44,swipe,credt,2025-04-12T09:09:23,,,mobile,0
3fd15674-515d-4a37-aa80-c6368ceb092b,U5709,72.35,atm,credit,2025-01-05T18:21:55,,Lake Nicholasview,tablet,0
07f84539-73f3-4275-b94b-d910b3918a57,U8992,44.0,atm,Credit,2025-01-23T13:12:18,"French, Allison and Clark",,mobile,0
de205d94-5d1a-47b8-b725-3b73eba9d548,U5504,8.2,online,credt,2025-01-25T20:19:42,,,Mobile,1
9b9d3b4e-b095-48f5-a7a0-596579c65841,U3141,38.95,Onlne,credit,2025-03-30T01:38:21,,East Raymondberg,tablet,0
7e5cbb3c-38a8-4b76-9c5b-cf0e5df39007,U9541,12.8,Onlne,dbit,2025-03-20T18:28:40,Deleon-Griffith,Bautistafurt,dsk,0
794c86d5-029c-434e-85ac-3dd952e17e09,U1212,27.51,ATM,debit,2025-01-26T03:11:40,,Williamfort,mobile,0
b54ea540-e10f-4e1e-8081-d14bee02cb28,U3761,116.14,atm,debit,2025-02-22T16:15:51,"Edwards, Peterson and Collins",,desktop,0
7423d9f3-1614-44a6-a44e-cb384221e1e1,U3391,26.19,online,credt,2025-01-14T03:17:08,Tyler-Williams,,tablet,0
259ec63e-9762-4b20-8545-20cd432b857e,U1464,14.75,ATM,debit,2025-01-16T10:48:48,"Kelly, Gaines and Sanchez",,dsk,0
f7224e03-e743-414d-947d-7bbad16ef60c,U3525,62.59,online,dbit,2025-01-10T23:25:46,Johnston Inc,Brooksland,dsk,0
f5600f15-37f8-4a0b-9406-9cb0ebf5c475,U2588,144.4,atm,debit,2025-02-28T03:32:54,Simmons LLC,South Tammy,desktop,0
dee78fa5-801e-42e7-bb40-0dfffc627f69,U2898,86.25,ATM,Credit,2025-04-10T05:20:36,Ellis-Rosales,Port Kendra,tablet,0
366eda56-ec78-4009-96dd-37b6f35422f5,U6596,30.07,,dbit,2025-01-04T09:42:16,Garcia-Wallace,,tablet,0
fc862a48-dfe7-4ba3-8459-3a6a5047fc1f,U1522,72.51,swpie,dbit,2025-03-06T13:45:02,,Charleshaven,,0
8ff3184e-d613-4473-8ade-37441e035626,U3494,0.33,atm,credt,2025-04-09T12:45:41,Brewer-Jones,Riverabury,Mobile,0
4e23e7f9-1845-4a75-a455-eb7d1160b448,U3221,16.53,ATM,Credit,2025-02-15T20:26:42,"Fletcher, Hancock and Green",Jacksonport,Mobile,0
5905b935-07b9-4f86-ac0e-a755a31e78de,U5933,27.11,swipe,Credit,2025-02-02T10:10:27,,,mobile,0
0121b5d7-f318-4350-b8c6-647690cd392d,U2536,782.0,swipe,debit,2025-04-10T19:57:14,Nelson Group,East Kathleenshire,Mobile,0
4f0b84e0-fa05-4b5e-9237-4e4484206b74,U1988,25.61,atm,dbit,2025-02-04T02:59:39,"Thompson, Smith and Coleman",Natashaberg,tablet,0
1c217877-5c0a-4cb8-8f3b-03e6b4376c5c,U6235,9.22,atm,Debit,2025-01-20T04:06:42,,Smithport,dsk,0
c391e161-44ac-4d50-b7c1-f7e92482326b,U9444,154.93,swipe,Debit,2025-01-20T12:17:38,White Inc,Matthewhaven,desktop,0
a37211d4-3d66-4add-bd96-abad873a97a5,U6075,3.05,online,credt,2025-01-23T18:51:05,Barton and Sons,,tablet,0
86a6a81e-4a46-4390-8b8d-ffe3e9de3774,U1287,90.67,swipe,debit,2025-02-02T01:27:56,Warner-Jackson,,Mobile,0
5b71a3ca-f490-468e-8281-6e5b2296ee36,U2213,8.44,Onlne,dbit,2025-03-18T07:26:04,Jackson Inc,South Adamfort,dsk,0
63997710-f320-4638-9725-9bf0a80535ef,U4302,2.39,swpie,credt,2025-01-25T02:47:04,Sheppard LLC,New Elizabethshire,Mobile,0
327ffc6d-e4ad-4e40-90cb-985507e90c39,U8304,203.79,atm,Debit,2025-01-09T16:34:07,Knight LLC,North Walter,tablet,0
18434c53-e578-4642-bf65-d013538e00ba,U2559,352.85,online,debit,2025-03-08T04:31:32,"Chapman, Flowers and Riley",Anthonyland,desktop,0
e5c5a2ef-a6a2-486f-bb98-0cb4dee5091a,U1553,197.51,swpie,credit,2025-02-07T04:07:05,Ward and Sons,,desktop,0
d01e7a06-902f-40c2-b1d1-cf5a6c98fa0b,U1683,9.6,ATM,debit,2025-03-25T12:04:30,,,tablet,0
7bb5298a-1c60-457f-9047-d8585be664c9,U3588,35.26,Onlne,Debit,2025-03-18T16:21:35,,,,0
c61326c0-d0e8-49df-bfee-e19a6c2b5498,U7517,,ATM,debit,2025-03-03T00:37:27,,,desktop,0
a8bd5f46-a47c-49e0-a4ab-73091acc9610,U9710,23.04,swpie,credt,2025-04-14T05:31:40,,Davisland,dsk,0
942738f4-c2a5-467e-b2ee-af170cff1bbc,U7876,72.21,atm,Debit,2025-02-28T09:53:18,Johnston Group,North Jackson,tablet,0
9379f3da-f83e-4827-8454-94183ea06ea5,U2952,54.88,atm,credt,2025-01-13T04:50:57,,,dsk,0
41cbe07f-3a48-4afd-a342-5baafe26ed77,U7807,20.76,swpie,Debit,2025-04-16T05:13:44,Mckee Group,,tablet,0
1af51825-801f-4199-a898-7d37d4296083,U2509,80.46,Onlne,credit,2025-02-13T18:48:37,Thornton-Todd,Ericshire,tablet,0
8cd1fd73-d1f8-4769-96b1-0c46a5d34c0b,U6297,166.18,ATM,credit,2025-02-09T00:38:12,,,Mobile,0
4ec02a6b-31c4-4c53-9cd4-02bc3785df47,U6757,240.3,atm,Credit,2025-01-23T19:05:06,Wolf-Silva,,dsk,0
b0f2a89b-5ecf-4706-98a7-7ee66317bc59,U3156,42.93,atm,credt,2025-02-24T23:55:02,Johnson Inc,Lawrencetown,dsk,0
f4b7bc56-33c2-4262-9283-1938529dfaf2,U8458,31.7,ATM,credit,2025-03-10T12:28:54,,Nelsonberg,tablet,0
5cfd0caf-4d64-4e35-9691-2919fb5b370c,U1928,5.39,ATM,Credit,2025-03-07T15:44:37,Allison-Blanchard,,,0
109689e1-47b5-4f4f-baf9-91cdb1b20c96,U8126,5.93,swpie,dbit,2025-01-18T17:04:15,Phillips-Hansen,South Lisamouth,tablet,0
8bf13126-7e66-4fbb-82e5-6cf5d72e464a,U5256,271.88,,credt,2025-01-14T10:40:58,,Lake Josephstad,Mobile,0
f940f949-c2a5-4283-bf84-a03b2c5dcd2c,U2639,,swpie,Credit,2025-02-20T14:31:38,Lewis-Hill,Barneshaven,tablet,0
21066656-11f6-48eb-94c0-50e809cdda50,U5929,27.61,Onlne,debit,2025-04-04T13:12:16,"Henry, Edwards and Smith",Port David,,0
a9cfd2df-3512-44b2-87fd-cef62b6f4f29,U4754,32.24,swpie,credt,2025-01-20T11:40:58,Wall-Scott,,mobile,0
8d09aa25-3f68-4044-9292-a6c1369ba0a9,U4661,67.27,online,debit,2025-01-25T01:09:38,Shaw Inc,Lake Jonathanville,,0
eee66b58-4b0d-45de-b0bc-b32eefb63fc7,U5922,156.31,swipe,Credit,2025-03-02T02:54:33,,,desktop,0
c018a27c-d885-4aa6-90e1-2afb99233245,U4479,48.32,ATM,debit,2025-03-30T03:27:31,Hanna Ltd,Lake Eric,dsk,0
c7016aa2-4270-4195-b9e6-1f55ba895cb2,U3480,22.97,online,Debit,2025-01-05T05:53:26,,,desktop,0
bfe4e032-b8ef-4a07-b89c-8c597c7e607c,U3547,89.75,swpie,Credit,2025-01-04T13:03:50,,,tablet,0
72caec83-675b-480b-82cb-9f739ca7c9c8,U6047,40.87,swpie,debit,2025-01-24T19:53:44,"Bowers, Aguirre and Vance",,tablet,0
fec6e495-6fac-4fdd-a6a0-0aaa096b97fa,U4319,123.84,swipe,Debit,2025-01-26T09:45:21,,East Sandraton,desktop,0
15ab42ce-542a-458c-90ad-800df650bf0d,U2228,377.26,atm,Credit,2025-04-02T07:07:45,Lynch Ltd,Port Wendy,tablet,0
81aa1dec-e4fa-4a0b-aa25-ed0a1739e967,U3426,121.62,swpie,credit,2025-01-25T00:25:09,Morris-Salazar,,desktop,0
2b47b34c-1a7a-4884-80fd-c5d5ba41eae8,U9081,73.77,ATM,dbit,2025-02-17T16:31:51,Rios Group,South Elizabeth,,0
b91cab8e-954e-40ea-be21-f31ff75a7674,U8539,27.43,online,,2025-02-25T22:01:48,,Jacobview,dsk,0
6a541df0-fe0a-4034-bfdb-5c0ba87909ab,U1721,54.17,online,dbit,2025-02-14T21:25:20,Solomon-Kerr,,desktop,1
03beb3e2-a82a-498a-8f6e-862196968870,U5512,6.1,atm,Debit,2025-02-10T16:52:29,Ayala-Ramirez,Greeneton,,0
d3bfde64-7a16-4f58-ad50-e8144782f9aa,U5661,50.61,swipe,,2025-03-12T23:43:21,Wells-Villa,,tablet,0
89e0bbf6-33bc-4c8f-b762-258dcbce5f4d,U1903,79.17,Onlne,debit,2025-02-23T22:21:50,"Lee, Lee and Sims",West Williammouth,tablet,0
3718381e-872b-49eb-ad0f-269113e024e5,U9618,32.14,online,credt,2025-04-04T19:24:54,Case and Sons,Wrightbury,Mobile,0
5998423f-a018-4748-8e60-ed00adc0efa4,U7505,24.26,Onlne,Credit,2025-03-24T20:33:00,,,Mobile,0
4bd82114-9590-41da-9e45-fe66a96204e8,U4909,145.05,Onlne,Credit,2025-03-23T20:12:52,,Lake Victorview,dsk,0
57fe1947-834c-4cda-9a61-d97543e76e97,U6468,190.05,online,Debit,2025-02-08T18:40:21,Brown-Lee,,,0
bf3b812a-eca1-457f-8e90-ec3eef7c26ed,U4464,54.87,swpie,Credit,2025-02-02T01:01:15,,Christopherhaven,dsk,0
667797db-0d0f-4e1f-836b-5cf7fc72ab76,U8696,2.01,swpie,Credit,2025-02-25T12:47:06,Fields-Daniels,,,0
40a6eed9-1b8b-4ba8-a403-21622e8543db,U8846,139.45,,dbit,2025-04-15T19:38:17,"Hamilton, Cunningham and Cochran",Pageborough,,0
9f44885e-8fb4-4a9c-9f5f-ba49c69acb0a,U7687,2.15,ATM,Credit,2025-02-07T02:57:50,Dixon-Davis,Lake Oscar,desktop,0
cdfc550c-fe52-4c8d-ac91-a7226ad0b51f,U1308,45.93,atm,Credit,2025-02-24T15:36:02,"Davis, Weiss and Andrade",East Derekchester,desktop,0
1ea669a3-f69b-48b4-bec0-2a717eb75fcb,U1668,35.98,swipe,debit,2025-02-15T20:00:51,Lee Ltd,,,0
d14adfba-f659-4cce-bf3f-a59209ce3043,U2865,48.86,swipe,credt,2025-03-09T03:00:03,"Edwards, Cunningham and Fleming",,desktop,0
24ae4980-1625-4c35-b68c-5917322fb43f,U1527,184.16,atm,credt,2025-02-08T13:43:21,Randall-Shaw,,Mobile,0
60dd7e37-08d9-4290-9db8-9712e1f38475,U8292,249.26,Onlne,Debit,2025-02-27T01:29:26,,Barnesshire,,0
06ad2a58-011e-4c4a-ba4f-97f56d93e2d7,U8239,77.37,,Credit,2025-04-09T05:36:59,Anderson PLC,Wallaceborough,dsk,0
4c1af545-5afa-4f3f-8772-a967d7b40889,U3165,439.56,swpie,Debit,2025-02-12T22:12:32,,North Jessicaside,Mobile,0
a44da5b5-56b7-4f20-b273-5ac05a71607f,U2313,3.59,ATM,Debit,2025-02-07T20:07:07,,,dsk,0
a3ea940a-a107-4174-9eb1-a42fb3304a82,U8967,25.6,ATM,dbit,2025-04-08T23:56:55,Wilson-Hayes,South Debbiechester,mobile,0
4dd8322a-5706-4339-a4f4-7b565834b04e,U9739,17.43,atm,Credit,2025-01-26T03:28:01,Galvan Group,North Johnshire,dsk,0
c8af26c3-677e-4c01-82f9-1277f61cb77f,U7092,169.71,Onlne,credt,2025-03-24T03:59:51,,,,0
c4baecbe-57e5-4362-8e7c-42c147367039,U2572,20.52,swpie,credit,2025-04-12T04:58:30,Steele and Sons,,tablet,0
a74c5f60-4953-4391-9554-09490d52ba1c,U6137,235.38,swipe,Credit,2025-04-09T19:28:54,"Webster, Mitchell and Ross",North Lisa,desktop,0
e07bb17b-ba14-4db5-8a2c-353c58c467c0,U2395,77.11,swipe,dbit,2025-01-23T06:48:08,Glass-Cox,,,0
5f143b31-9022-4b2e-9ac2-a59a896e4419,U9901,109.03,ATM,Debit,2025-02-09T04:00:42,,,tablet,0
c37b350d-3cb5-41d2-9679-ac3c87d31f37,U8060,17.14,swipe,Debit,2025-03-15T15:16:10,,,Mobile,0
545b3be6-d060-4e6e-a6e1-dcffccc87119,U7299,566.13,swpie,credit,2025-01-08T09:13:33,Morrow-Thompson,,Mobile,0
bc745789-e753-44bc-b2f4-91d05fff42b6,U3186,174.0,Onlne,,2025-02-21T13:47:07,"Bennett, Everett and Rangel",,mobile,0
52e7c5b0-ef5a-4903-84fa-12522a181913,U1830,9.69,Onlne,,2025-01-24T06:20:56,Clark-Young,Aaronhaven,dsk,0
6a1e72c3-93c6-4783-a952-517dc171d66b,U9386,48.76,Onlne,credit,2025-02-23T13:40:35,Davis and Sons,,Mobile,0
e831a506-5a33-487d-8450-a9627f57e69c,U1725,0.89,atm,Credit,2025-03-10T07:23:21,Terry-Wilson,Michaelland,Mobile,0
4835fba1-35b0-4630-9367-4807f4ce7fea,U6106,147.76,swipe,credit,2025-02-01T07:28:44,"Davis, Bennett and Miller",,desktop,0
538687c0-1cff-4789-941d-34e108ae4054,U7637,0.78,atm,dbit,2025-03-29T21:56:26,,,Mobile,0
bdf3de6a-6568-4c06-874c-4ec8783f6d90,U2359,32.88,swpie,dbit,2025-02-13T05:48:05,English and Sons,,,0
a3b5b097-a114-4c8d-96e3-92e849e053c8,U2007,21.22,atm,Credit,2025-04-01T01:35:39,Hill Inc,Haroldberg,desktop,0
dc97a9b4-c8ca-4227-9947-69afc7d81aab,U7412,121.41,atm,Debit,2025-03-09T01:22:54,Hammond PLC,,,0
3bd3cbbf-eceb-451d-872d-560550880301,U6549,18.82,Onlne,credit,2025-02-15T09:54:26,"Martin, Casey and Vaughn",,mobile,0
37d228da-b08d-41b0-b557-7d99201464aa,U8172,252.08,Onlne,credt,2025-02-12T10:16:38,Holder Ltd,North Sean,,0
b23fc083-f4d2-4efb-85cb-9150446a39a3,U6103,197.5,online,credt,2025-04-11T08:28:13,,,,0
5d5b6eaf-69eb-4761-8181-a78c52382a2f,U4207,6.27,atm,credit,2025-03-18T11:03:00,,East David,dsk,0
4bc865a1-100c-40dc-b7ca-da7f4dd23370,U3661,56.2,online,Credit,2025-01-30T06:11:49,Brock Inc,South Christine,tablet,0
083631eb-47fc-4c7f-b869-be9b802432b9,U1061,23.77,swipe,Credit,2025-02-11T17:32:46,Hodges Ltd,,desktop,0
87976510-3fbb-4b25-b457-e27585b0bb7f,U5509,,online,Credit,2025-02-22T10:38:29,Miller Group,,dsk,0
75248b07-47cb-488f-baa9-d87860941cc3,U4309,48.78,swipe,,2025-03-30T23:41:14,Elliott Inc,Reillyborough,desktop,0
352013f9-6e9c-4bf3-86d2-1e2532ba3bcc,U5033,135.0,Onlne,Debit,2025-03-27T09:23:08,Anthony and Sons,Lake Kellyville,,0
35f9949d-52b3-478b-abce-bf736eceef9f,U7366,115.43,Onlne,Credit,2025-02-25T04:09:06,,,mobile,0
8e6fcb6f-22bb-4b76-90c4-ba5b2c1ccca5,U2412,,Onlne,Credit,2025-03-22T11:02:46,"Snyder, Martinez and Fowler",,mobile,0
e65d358a-d022-490d-8fd8-317aaf0368e8,U3512,88.95,online,,2025-02-12T10:59:48,"Thomas, Hudson and Spencer",Liustad,Mobile,0
2913d58e-a5ad-4a61-9755-48b51182b595,U4569,8.5,online,dbit,2025-02-16T01:38:47,,,Mobile,0
8a243e89-3b3a-43f6-ae9c-98ff64c0bc4d,U8764,50.43,online,credit,2025-01-25T16:11:54,,,Mobile,0
ec897185-2518-428a-9449-21c5af097504,U8123,223.08,swipe,dbit,2025-02-16T04:33:52,,Gibsonchester,mobile,0
84fcc8a9-4b2d-4d6a-a1d0-407cc4bbe29c,U7605,6.74,swipe,Debit,2025-01-03T23:48:57,"Foster, Rivera and Crawford",Lake Scottton,dsk,0
0ab2f8ac-76c0-4a44-a532-d9138f106c68,U4037,276.76,ATM,Debit,2025-03-10T15:23:42,,,dsk,0
779cd124-f1c3-48fa-9dc0-1915384e494f,U3078,24.62,swipe,credt,2025-03-28T21:10:55,,,tablet,0
de0878ac-1797-4157-823a-588b1636e1df,U9021,125.01,ATM,dbit,2025-01-24T11:49:19,,,Mobile,0
19b82f99-a9de-4a90-9f31-d804b200eb49,U4982,24.5,online,credt,2025-01-02T22:36:06,Ramirez PLC,South Jessica,mobile,1
79ceb3b8-90d7-4000-8bd2-4136f4edef3f,U1851,21.55,ATM,credit,2025-01-10T06:13:36,,Diazville,Mobile,0
97647af7-9d01-46b2-9055-ed35c59e188b,U7180,105.77,online,Debit,2025-02-12T18:32:47,,,,0
d034102a-7f0a-4c55-94e8-624e8cbeb6e9,U7693,53.56,ATM,debit,2025-02-15T22:25:19,"Robinson, Cruz and Johnson",Angelabury,tablet,0
f9e7972d-6605-4771-9876-d15a6d26170d,U7323,117.79,online,debit,2025-01-28T02:31:34,Lopez-Collins,Lake Benjamin,mobile,1
3dd6b1ca-f451-42ef-acc2-40d20c24afab,U9359,10.48,Onlne,credt,2025-02-25T18:58:02,,,mobile,0
707e62f7-ee12-44be-b661-5786ed4a5b21,U4660,65.77,swpie,Credit,2025-01-09T12:56:59,"Lyons, Figueroa and Wallace",,desktop,0
d429f912-85c2-41c2-9c7f-753c4022c260,U9528,93.73,atm,Debit,2025-01-03T17:19:06,"Johnston, Hoffman and Leach",,dsk,0
8ac1639a-a4c8-4394-b7e4-0d1d60e44c2a,U3525,17.88,swipe,credit,2025-01-21T05:16:40,Cox and Sons,North Kennethside,tablet,0
9241d9da-20a8-4d9a-acd9-934df4f7262c,U2784,50.17,Onlne,,2025-03-13T17:30:17,"Johnson, Gregory and Smith",South Robertton,tablet,0
95d552e4-8826-44b8-adbe-2e4373683f0e,U4088,83.45,swpie,credit,2025-01-27T16:05:04,Brown-Benson,Johnsonfurt,,0
5c5b88fe-0c86-42be-90a0-99a66bcab1e3,U2187,184.02,atm,Debit,2025-01-06T05:04:38,,Port Robertport,Mobile,0
12ea5a99-b9b0-400d-b858-654aa82fc3b7,U8337,142.62,swipe,debit,2025-01-15T03:33:30,,Lake Randyview,mobile,0
2dc7973d-e857-4095-9d76-fa39fa72f29f,U3384,54.36,ATM,credt,2025-02-19T12:13:06,Thompson Inc,Armstrongview,desktop,0
c4616f9f-bf54-417c-916b-16ae8abee812,U1610,120.5,online,dbit,2025-01-03T02:26:24,Smith-Brewer,,Mobile,0
1082c769-9bcc-40a5-ab22-d4f50529ade1,U2887,28.08,atm,credit,2025-02-26T13:14:50,Calderon LLC,,,0
183615f4-1a83-43e1-aef0-5167df68fe8e,U6713,187.99,swpie,credt,2025-02-18T06:29:19,Murphy Group,,,0
910827ab-6c1d-41cc-bf83-e5f1d30b65e3,U4703,181.51,online,dbit,2025-03-06T06:19:58,"Brown, Thomas and Sanford",Stephentown,desktop,0
b99e1e32-4c92-47ee-a15f-2091694722f6,U7687,82.87,atm,credit,2025-02-06T12:22:33,"Romero, Montoya and Lambert",North Nicole,tablet,0
9f0b96f2-c209-466b-9c8d-a7a6b9360078,U9402,21.3,Onlne,debit,2025-01-03T12:17:24,,,Mobile,0
38725ef4-1e65-46e0-be40-b1802e29e534,U3897,93.83,Onlne,credt,2025-01-26T11:52:09,"Barker, Lane and Mccall",,dsk,0
99b044cd-733e-45ac-9428-a84b91a1c1a9,U4621,5.03,online,Credit,2025-01-09T11:26:13,,,dsk,0
569baa4d-8ebc-4344-bf8a-5f5149b726e7,U6683,105.09,online,credit,2025-03-11T12:16:33,Lowe LLC,North Jeanettestad,,0
1f1d806e-058c-4959-81b2-d064103ef09a,U4316,118.91,atm,Debit,2025-03-01T21:35:14,,Kariburgh,desktop,0
b590ea08-782c-4d99-999b-df5b02143712,U3110,102.62,Onlne,credit,2025-03-11T00:34:22,,Clarkville,tablet,0
e0edc3fe-c64f-4f30-87f2-fa45f90e7755,U1110,8.68,online,credit,2025-01-12T10:48:27,Ramos-Moses,,mobile,0
0f7f80f0-58f0-4e73-8488-6cfc3d52125d,U6932,193.04,Onlne,Credit,2025-03-04T04:54:14,"Morgan, Parker and Wells",Lake Joshualand,Mobile,0
f88a9b06-6651-4c93-90ab-dbc6734ff0fd,U2279,10.55,Onlne,credt,2025-03-06T17:37:56,,South Michaelland,desktop,0
0255378a-c58b-41b0-a234-0ce05270f79d,U1540,120.42,online,Credit,2025-04-01T02:49:00,,,tablet,0
914f4b93-0b2c-49e5-b90a-147c7ad24609,U4690,1.79,Onlne,,2025-01-09T12:17:46,,Port Taylor,tablet,0
b9429b90-8149-4fd8-a1e1-45d033b10a0b,U9472,82.67,ATM,debit,2025-02-05T04:29:53,"Jackson, Miles and Robinson",Woodstad,mobile,0
3b45dbe2-7b44-48df-b56d-3c0e62cf6bc9,U9202,30.47,swipe,credit,2025-03-28T19:42:09,Henry Group,,mobile,0
22d65097-6509-430e-955a-0c9b633b961c,U7437,151.34,swpie,credt,2025-01-09T08:21:48,Sanders LLC,,tablet,0
abcc87ec-a73a-47f3-89ab-2b65cadcf981,U3974,31.6,ATM,debit,2025-02-24T01:57:29,,Davidmouth,desktop,0
75f09fd1-aa8d-472b-8453-3860e590c0f0,U8745,62.84,ATM,credt,2025-02-02T06:16:12,,Fitzpatrickberg,desktop,0
afae5b1d-be3f-49e7-91ce-b67d4312eed7,U3668,135.43,swpie,,2025-02-23T09:29:05,"English, Anderson and Bean",Port Kristenchester,desktop,0
c490fbd0-b941-4ea4-bb06-8202d9065100,U3762,72.25,atm,dbit,2025-01-10T16:24:34,"Gaines, Weber and Beck",,Mobile,0
90dcbf44-9962-4e6f-a9b0-fe100ffaad33,U6355,283.51,ATM,dbit,2025-02-21T08:51:59,Benitez PLC,,Mobile,0
0484d158-fcb9-4f06-bddd-f3e2c6eae8e5,U9470,13.13,ATM,credt,2025-01-29T10:52:02,,Scottland,dsk,0
6013c980-4648-4896-a63c-1f0fc4e731cc,U1589,35.26,ATM,dbit,2025-02-04T14:05:55,Knight-Foley,South Laura,Mobile,0
01595b25-40a4-449f-8e22-7605740c1d22,U6585,171.75,swipe,Debit,2025-01-07T22:20:01,,,,0
34487535-b669-4002-a0e6-55404f65bd42,U8598,146.12,swpie,dbit,2025-02-16T04:06:09,,,tablet,0
3926c7d4-8787-4d91-8d4b-99aaaf16d863,U9668,57.06,atm,dbit,2025-01-13T22:25:28,Webb-Johnson,Port Amy,mobile,0
4b231d56-68f7-4752-86e1-800e4ed31c62,U8835,,swipe,dbit,2025-01-13T00:33:08,"Tate, Kim and Diaz",,dsk,0
fbb848fb-19ee-4c5b-91df-4d6263186900,U8875,122.5,swpie,credit,2025-01-11T07:05:59,"Morales, Valentine and Ellis",Mccormickview,desktop,0
23a4d8e8-a054-4882-8ad0-e7f5eeb32f3d,U1807,112.46,atm,dbit,2025-02-14T06:34:48,,,tablet,0
4511f7d1-be8a-4be3-b746-2783595e408d,U3534,21.88,online,dbit,2025-03-22T08:53:26,Tran Ltd,Schneidermouth,,0
f7e6bee8-a44c-47bf-9970-aae7a443adb9,U5717,84.58,swpie,dbit,2025-01-21T04:41:42,,,desktop,0
53ff56dd-4c5d-4392-82ae-a2a755f6422b,U3171,33.96,swpie,dbit,2025-03-10T06:05:49,,New Anthonyport,mobile,0
56461ad4-02f8-4dfe-8a86-9432db27fb15,U3356,72.49,Onlne,credit,2025-02-11T02:53:01,"Ray, Ruiz and Davis",Martinville,desktop,0
8c0d9804-6030-4b62-a759-1cbeee1c96ec,U8075,10.82,Onlne,Credit,2025-03-23T13:42:40,,Aaronhaven,tablet,0
47a34653-4e5c-48d2-b945-30df97a2e6e2,U3159,54.7,swipe,Debit,2025-02-02T18:55:48,,,,0
01b3f8af-659c-4c44-bbb7-7172fe6c8714,U3736,5.26,swipe,Debit,2025-01-13T18:27:11,Goodwin-Perry,Vargasfurt,Mobile,0
25d46b25-5ebb-401f-8eea-c26c3ff6d820,U8469,41.3,ATM,credit,2025-03-12T15:53:02,Wilson Group,South Lisa,Mobile,0
692fea1b-d39d-4019-9a42-ab23b8556b23,U6009,52.85,swipe,credt,2025-02-21T03:48:36,Downs-Phelps,Christopherfurt,dsk,0
